experiment124,10,3
experiment125,13,7
experiment126,3,7
experiment127,12,8
experiment128,12,8
experiment129,12,3
experiment130,13,3
experiment131,1,9
experiment132,6,14
experiment133,3,10
experiment134,1,12
experiment135,1,5
experiment136,7,4
experiment137,13,2
experiment138,5,9
experiment139,2,7
experiment140,5,14
experiment141,13,13
experiment142,7,7
experiment143,3,14
experiment144,6,6
experiment145,6,7
experiment146,13,4
experiment147,5,13
experiment148,1,10
experiment149,12,14
experiment150,3,14
experiment151,8,10
experiment152,12,14
experiment153,12,8
experiment154,5,10
experiment155,10,3
experiment156,7,10
experiment157,8,9
experiment158,7,4
experiment159,12,7
experiment160,9,3
experiment161,3,6
experiment162,3,1
experiment163,8,4
experiment164,15,7
experiment165,13,13
experiment166,15,13
experiment167,1,6
experiment168,7,7
experiment169,7,13
experiment170,13,7
experiment171,3,13
experiment172,12,4
experiment173,4,5
experiment174,15,4
experiment175,10,11
experiment176,13,2
experiment177,3,2
experiment178,14,6
experiment179,12,6
experiment180,7,9
experiment181,5,12
experiment182,3,12
experiment183,5,14
experiment184,13,11
experiment185,3,6
experiment186,15,9
experiment187,11,4
experiment188,10,4
experiment189,12,8
experiment190,9,10
experiment191,7,7
experiment192,11,12
experiment193,6,9
experiment194,10,1
experiment195,6,9
experiment196,7,8
experiment197,14,5
experiment198,14,1
experiment199,6,6
experiment200,1,8
experiment201,8,6
experiment202,15,13
experiment203,5,12
experiment204,8,2
experiment205,14,7
experiment206,5,14
experiment207,1,4
experiment208,7,1
experiment209,5,12
experiment210,4,12
experiment211,9,14
experiment212,3,9
experiment213,10,1
experiment214,2,13
experiment215,10,7
experiment216,4,4
experiment217,2,12
experiment218,9,4
experiment219,13,8
experiment220,7,11
experiment221,6,10
experiment222,1,12
experiment223,10,11
experiment224,9,12
experiment225,2,10
experiment226,11,12
experiment227,2,1
experiment228,1,11
experiment229,14,10
experiment230,12,1
experiment231,11,11
experiment232,3,4
experiment233,11,6
experiment234,2,2
experiment235,5,12
experiment236,2,10
experiment237,10,10
experiment238,12,10
experiment239,9,10
experiment240,12,9
experiment241,10,5
experiment242,10,14
experiment243,7,5
experiment244,13,5
experiment245,10,8
experiment246,1,2
experiment247,4,13
experiment248,11,14
experiment249,4,11
experiment250,7,11
experiment251,1,2
experiment252,6,8
experiment253,15,3
experiment254,6,9
experiment255,15,14
experiment256,12,3
experiment257,12,14
experiment258,8,3
experiment259,4,7
experiment260,13,7
experiment261,6,7
experiment262,12,6
experiment263,12,9
experiment264,2,7
experiment265,9,6
experiment266,15,1
experiment267,12,14
experiment268,13,13
experiment269,2,11
experiment270,10,12
experiment271,15,12
experiment272,10,10
experiment273,7,3
experiment274,10,7
experiment275,8,10
experiment276,1,4
experiment277,3,6
experiment278,4,5
experiment279,7,7
experiment280,12,8
experiment281,9,9
experiment282,1,13
experiment283,4,5
experiment284,2,2
experiment285,7,3
experiment286,9,8
experiment287,7,7
experiment288,10,10
experiment289,12,12
experiment290,14,3
experiment291,3,14
experiment292,3,2
experiment293,6,11
experiment294,1,7
experiment295,3,5
experiment296,15,4
experiment297,14,2
experiment298,10,11
experiment299,8,5
experiment300,15,7
experiment301,1,1
experiment302,9,10
experiment303,14,10
experiment304,14,3
experiment305,12,12
experiment306,7,2
experiment307,12,3
experiment308,9,11
experiment309,12,5
experiment310,14,13
experiment311,3,4
experiment312,7,5
experiment313,14,8
experiment314,8,13
experiment315,13,7
experiment316,9,10
experiment317,12,1
experiment318,6,14
experiment319,7,10
experiment320,15,7
experiment321,8,4
experiment322,5,3
experiment323,11,4
experiment324,7,2
experiment325,9,12
experiment326,4,7
experiment327,4,12
experiment328,4,3
experiment329,15,5
experiment330,7,10
experiment331,10,5
experiment332,13,8
experiment333,11,12
experiment334,6,13
experiment335,9,5
experiment336,10,14
experiment337,10,7
experiment338,15,2
experiment339,14,10
experiment340,7,3
experiment341,6,9
experiment342,10,8
experiment343,6,3
experiment344,10,3
experiment345,1,13
experiment346,2,5
experiment347,12,2
experiment348,3,10
experiment349,13,13
experiment350,6,1
experiment351,14,9
experiment352,3,13
experiment353,10,14
experiment354,3,10
experiment355,3,8
experiment356,10,13
experiment357,15,10
experiment358,11,13
experiment359,14,11
experiment360,7,8
experiment361,13,13
experiment362,6,2
experiment363,4,6
experiment364,5,7
experiment365,6,13
experiment366,15,3
experiment367,6,8
experiment368,11,11
experiment369,14,2
experiment370,11,13
experiment371,7,14
experiment372,1,10
experiment373,7,13
experiment374,15,13
experiment375,10,8
experiment376,9,6
experiment377,5,10
experiment378,5,13
experiment379,3,2
experiment380,13,10
experiment381,15,9
experiment382,7,5
experiment383,15,11
experiment384,2,1
experiment385,9,4
experiment386,1,3
experiment387,13,12
experiment388,15,6
experiment389,5,12
experiment390,5,12
experiment391,8,7
experiment392,8,12
experiment393,12,12
experiment394,8,8
experiment395,6,3
experiment396,10,14
experiment397,7,9
experiment398,9,12
experiment399,10,13
experiment400,2,5
experiment401,15,8
experiment402,12,11
experiment403,7,11
experiment404,4,12
experiment405,11,4
experiment406,6,13
experiment407,9,1
experiment408,6,8
experiment409,1,1
experiment410,4,10
experiment411,9,9
experiment412,1,14
experiment413,6,9
experiment414,8,1
experiment415,1,2
experiment416,9,10
experiment417,7,11
experiment418,4,13
experiment419,5,7
experiment420,7,8
experiment421,8,13
experiment422,9,12
experiment423,7,14
experiment424,13,5
experiment425,9,2
experiment426,8,8
experiment427,10,5
experiment428,8,4
experiment429,13,13
experiment430,3,4
experiment431,12,2
experiment432,8,6
experiment433,9,1
experiment434,12,6
experiment435,15,3
experiment436,13,6
experiment437,12,1
experiment438,13,1
experiment439,3,1
experiment440,10,11
experiment441,5,8
experiment442,1,5
experiment443,1,2
experiment444,4,3
experiment445,14,1
experiment446,2,8
experiment447,3,14
experiment448,14,7
experiment449,5,2
experiment450,1,13
experiment451,6,4
experiment452,15,9
experiment453,9,9
experiment454,3,1
experiment455,5,7
experiment456,11,3
experiment457,7,12
experiment458,3,12
experiment459,5,11
experiment460,13,3
experiment461,13,13
experiment462,3,11
experiment463,9,3
experiment464,3,12
experiment465,5,3
experiment466,7,8
experiment467,8,1
experiment468,2,12
experiment469,2,2
experiment470,7,4
experiment471,2,12
experiment472,7,8
experiment473,3,11
experiment474,11,9
experiment475,2,9
experiment476,6,8
experiment477,4,9
experiment478,14,5
experiment479,13,11
experiment480,8,12
experiment481,4,9
experiment482,1,11
experiment483,2,4
experiment484,10,1
experiment485,8,6
experiment486,4,2
experiment487,8,1
experiment488,11,4
experiment489,3,14
experiment490,11,7
experiment491,15,5
experiment492,5,9
experiment493,6,12
experiment494,12,1
experiment495,8,2
experiment496,2,6
experiment497,11,14
experiment498,6,5
experiment499,6,8
experiment500,7,2
experiment501,3,6
experiment502,8,3
experiment503,8,2
experiment504,7,10
experiment505,10,10
experiment506,10,4
experiment507,7,3
experiment508,6,13
experiment509,10,10
experiment510,9,12
experiment511,9,10
experiment512,1,7
experiment513,4,3
experiment514,9,10
experiment515,3,12
experiment516,11,6
experiment517,4,11
experiment518,13,3
experiment519,10,9
experiment520,7,5
experiment521,3,14
experiment522,13,11
experiment523,14,2
experiment524,4,14
experiment525,9,9
experiment526,15,2
experiment527,4,14
experiment528,12,14
experiment529,14,6
experiment530,13,3
experiment531,4,12
experiment532,14,5
experiment533,2,6
experiment534,8,7
experiment535,5,1
experiment536,1,7
experiment537,14,13
experiment538,4,9
experiment539,10,6
experiment540,5,9
experiment541,5,10
experiment542,2,9
experiment543,15,12
experiment544,6,5
experiment545,9,9
experiment546,13,1
experiment547,15,6
experiment548,5,4
experiment549,15,5
experiment550,2,5
experiment551,7,6
experiment552,4,14
experiment553,11,3
experiment554,6,7
experiment555,10,7
experiment556,15,9
experiment557,10,1
experiment558,6,11
experiment559,12,2
experiment560,12,8
experiment561,13,3
experiment562,9,4
experiment563,4,6
experiment564,5,7
experiment565,8,4
experiment566,6,1
experiment567,5,9
experiment568,5,10
experiment569,3,11
experiment570,6,6
experiment571,10,8
experiment572,11,6
experiment573,15,9
experiment574,7,6
experiment575,4,11
experiment576,6,3
experiment577,7,6
experiment578,8,6
experiment579,1,12
experiment580,12,1
experiment581,3,2
experiment582,4,9
experiment583,13,13
experiment584,9,2
experiment585,7,13
experiment586,9,4
experiment587,9,2
experiment588,8,9
experiment589,7,7
experiment590,6,6
experiment591,9,11
experiment592,1,3
experiment593,13,9
experiment594,10,10
experiment595,7,3
experiment596,7,9
experiment597,14,13
experiment598,10,8
experiment599,7,5
experiment600,9,4
experiment601,6,6
experiment602,8,10
experiment603,2,4
experiment604,5,13
experiment605,15,5
experiment606,14,14
experiment607,2,3
experiment608,14,3
experiment609,6,12
experiment610,5,5
experiment611,7,12
experiment612,15,5
experiment613,1,3
experiment614,6,5
experiment615,4,4
experiment616,15,2
experiment617,13,13
experiment618,4,13
experiment619,10,14
experiment620,1,10
experiment621,13,9
experiment622,4,12
experiment623,15,2
experiment624,10,5
experiment625,5,8
experiment626,8,14
experiment627,11,4
experiment628,13,1
experiment629,10,2
experiment630,11,5
experiment631,5,10
experiment632,4,4
experiment633,13,10
experiment634,7,3
experiment635,10,6
experiment636,8,5
experiment637,3,10
experiment638,3,9
experiment639,1,11
experiment640,2,7
experiment641,12,1
experiment642,14,11
experiment643,5,11
experiment644,15,10
experiment645,2,12
experiment646,1,5
experiment647,5,1
experiment648,7,10
experiment649,2,10
experiment650,8,9
experiment651,14,4
experiment652,9,9
experiment653,7,8
experiment654,10,4
experiment655,1,10
experiment656,11,9
experiment657,7,14
experiment658,4,2
experiment659,14,10
experiment660,9,13
experiment661,5,6
experiment662,14,11
experiment663,12,11
experiment664,4,6
experiment665,7,2
experiment666,2,6
experiment667,9,11
experiment668,6,5
experiment669,1,12
experiment670,4,10
experiment671,11,8
experiment672,12,13
experiment673,12,14
experiment674,11,13
experiment675,3,4
experiment676,7,4
experiment677,8,4
experiment678,3,12
experiment679,13,7
experiment680,8,2
experiment681,1,5
experiment682,1,11
experiment683,13,1
experiment684,5,8
experiment685,1,8
experiment686,4,12
experiment687,3,11
experiment688,9,7
experiment689,15,6
experiment690,5,10
experiment691,11,1
experiment692,1,4
experiment693,14,1
experiment694,6,3
experiment695,13,13
experiment696,6,8
experiment697,2,14
experiment698,15,1
experiment699,15,11
experiment700,13,2
experiment701,15,10
experiment702,4,5
experiment703,3,5
experiment704,7,3
experiment705,7,6
experiment706,3,6
experiment707,12,8
experiment708,2,11
experiment709,3,2
experiment710,12,5
experiment711,10,2
experiment712,8,10
experiment713,2,11
experiment714,13,1
experiment715,12,5
experiment716,8,4
experiment717,9,7
experiment718,13,8
experiment719,8,3
experiment720,10,10
experiment721,5,7
experiment722,1,6
experiment723,8,2
experiment724,3,13
experiment725,8,10
experiment726,12,5
experiment727,15,2
experiment728,5,11
experiment729,15,3
experiment730,5,9
experiment731,13,13
experiment732,10,7
experiment733,10,4
experiment734,13,6
experiment735,3,2
experiment736,11,12
experiment737,15,14
experiment738,15,6
experiment739,1,4
experiment740,13,10
experiment741,2,6
experiment742,2,1
experiment743,8,6
experiment744,14,2
experiment745,10,8
experiment746,10,5
experiment747,7,14
experiment748,2,14
experiment749,1,3
experiment750,15,1
experiment751,9,9
experiment752,10,1
experiment753,10,4
experiment754,5,3
experiment755,2,5
experiment756,11,4
experiment757,14,11
experiment758,4,7
experiment759,9,2
experiment760,4,5
experiment761,2,11
experiment762,5,1
experiment763,11,12
experiment764,14,10
experiment765,6,7
experiment766,7,10
experiment767,11,9
experiment768,15,5
experiment769,13,11
experiment770,6,3
experiment771,9,3
experiment772,13,13
experiment773,15,11
experiment774,15,4
experiment775,2,8
experiment776,4,12
experiment777,4,5
experiment778,4,6
experiment779,13,9
experiment780,8,3
experiment781,12,6
experiment782,1,7
experiment783,1,13
experiment784,14,2
experiment785,3,8
experiment786,12,8
experiment787,8,4
experiment788,10,4
experiment789,14,6
experiment790,1,11
experiment791,13,5
experiment792,3,1
experiment793,1,5
experiment794,3,6
experiment795,6,11
experiment796,11,8
experiment797,9,2
experiment798,10,2
experiment799,3,3
experiment800,5,8
experiment801,6,13
experiment802,12,2
experiment803,15,8
experiment804,5,10
experiment805,14,14
experiment806,11,11
experiment807,12,2
experiment808,4,11
experiment809,12,11
experiment810,15,9
experiment811,6,6
experiment812,7,1
experiment813,7,5
experiment814,12,4
experiment815,2,4
experiment816,1,7
experiment817,15,8
experiment818,5,12
experiment819,1,9
experiment820,8,1
experiment821,7,13
experiment822,5,8
experiment823,1,14
experiment824,9,14
experiment825,13,10
experiment826,9,3
experiment827,1,12
experiment828,15,3
experiment829,11,2
experiment830,12,3
experiment831,8,9
experiment832,11,11
experiment833,5,3
experiment834,11,3
experiment835,10,7
experiment836,7,12
experiment837,8,1
experiment838,4,8
experiment839,15,14
experiment840,6,1
experiment841,9,12
experiment842,11,13
experiment843,8,14
experiment844,2,9
experiment845,11,10
experiment846,2,2
experiment847,15,6
experiment848,1,1
experiment849,3,9
experiment850,10,5
experiment851,8,11
experiment852,2,4
experiment853,10,8
experiment854,2,3
experiment855,15,7
experiment856,4,10
experiment857,15,3
experiment858,2,11
experiment859,3,11
experiment860,10,4
experiment861,1,6
experiment862,14,2
experiment863,10,8
experiment864,9,2
experiment865,14,1
experiment866,14,2
experiment867,3,8
experiment868,11,7
experiment869,5,10
experiment870,5,6
experiment871,10,2
experiment872,11,13
experiment873,12,7
experiment874,6,6
experiment875,1,4
experiment876,2,14
experiment877,15,6
experiment878,8,12
experiment879,13,3
experiment880,12,12
experiment881,9,7
experiment882,1,10
experiment883,14,4
experiment884,1,8
experiment885,8,11
experiment886,12,5
experiment887,2,13
experiment888,9,4
experiment889,15,11
experiment890,13,12
experiment891,7,10
experiment892,7,10
experiment893,15,1
experiment894,11,14
experiment895,15,11
experiment896,12,12
experiment897,13,1
experiment898,13,5
experiment899,2,10
experiment900,2,8
experiment901,2,5
experiment902,7,8
experiment903,13,10
experiment904,11,13
experiment905,11,9
experiment906,15,4
experiment907,15,3
experiment908,8,6
experiment909,11,9
experiment910,2,6
experiment911,4,12
experiment912,6,10
experiment913,1,9
experiment914,12,11
experiment915,13,6
experiment916,4,14
experiment917,13,5
experiment918,6,9
experiment919,3,14
experiment920,14,10
experiment921,5,14
experiment922,6,14
experiment923,6,6
experiment924,1,6
experiment925,5,13
experiment926,5,6
experiment927,11,6
experiment928,10,12
experiment929,3,9
experiment930,12,6
experiment931,12,9
experiment932,13,11
experiment933,10,4
experiment934,5,10
experiment935,1,3
experiment936,2,6
experiment937,2,13
experiment938,10,3
experiment939,9,6
experiment940,4,3
experiment941,2,8
experiment942,4,8
experiment943,7,9
experiment944,2,12
experiment945,2,14
experiment946,13,7
experiment947,5,12
experiment948,6,10
experiment949,10,5
experiment950,14,9
experiment951,11,12
experiment952,11,14
experiment953,15,4
experiment954,1,9
experiment955,10,12
experiment956,1,3
experiment957,4,8
experiment958,11,8
experiment959,14,14
experiment960,7,9
experiment961,3,7
experiment962,11,3
experiment963,13,7
experiment964,4,7
experiment965,9,9
experiment966,1,14
experiment967,10,10
experiment968,12,7
experiment969,8,5
experiment970,6,14
experiment971,3,4
experiment972,11,11
experiment973,8,9
experiment974,9,12
experiment975,9,8
experiment976,15,2
experiment977,3,6
experiment978,7,11
experiment979,2,6
experiment980,11,7
experiment981,11,8
experiment982,10,14
experiment983,15,2
experiment984,14,12
experiment985,1,13
experiment986,2,6
experiment987,12,7
experiment988,7,14
experiment989,4,14
experiment990,4,2
experiment991,5,3
experiment992,11,9
experiment993,7,6
experiment994,8,12
experiment995,11,6
experiment996,8,3
experiment997,10,6
experiment998,1,3
experiment999,7,12
experiment1000,11,5
experiment1001,15,8
experiment1002,1,11
experiment1003,7,9
experiment1004,6,6
experiment1005,1,5
experiment1006,13,7
experiment1007,15,7
experiment1008,7,3
experiment1009,13,4
experiment1010,14,6
experiment1011,9,11
experiment1012,8,13
experiment1013,5,10
experiment1014,3,13
experiment1015,13,14
experiment1016,3,11
experiment1017,6,10
experiment1018,4,9
experiment1019,4,3
experiment1020,4,5
experiment1021,1,12
experiment1022,15,14
experiment1023,7,2
experiment1024,7,7
experiment1025,15,6
experiment1026,12,10
experiment1027,5,5
experiment1028,14,8
experiment1029,15,4
experiment1030,1,7
experiment1031,5,8
experiment1032,5,10
experiment1033,3,1
experiment1034,10,3
experiment1035,10,11
experiment1036,7,10
experiment1037,5,13
experiment1038,8,9
experiment1039,15,13
experiment1040,1,13
experiment1041,1,5
experiment1042,2,13
experiment1043,1,5
experiment1044,3,9
experiment1045,1,14
experiment1046,6,3
experiment1047,5,2
experiment1048,15,10
experiment1049,14,3
experiment1050,7,1
experiment1051,2,14
experiment1052,13,5
experiment1053,6,2
experiment1054,1,5
experiment1055,5,14
experiment1056,11,10
experiment1057,13,13
experiment1058,6,1
experiment1059,15,3
experiment1060,2,14
experiment1061,4,4
experiment1062,14,8
experiment1063,7,12
experiment1064,12,10
experiment1065,11,7
experiment1066,7,4
experiment1067,5,2
experiment1068,3,13
experiment1069,1,6
experiment1070,10,14
experiment1071,5,4
experiment1072,6,3
experiment1073,15,10
experiment1074,1,4
experiment1075,8,5
experiment1076,7,9
experiment1077,5,12
experiment1078,8,12
experiment1079,6,13
experiment1080,1,6
experiment1081,4,6
experiment1082,1,3
experiment1083,4,5
experiment1084,9,2
experiment1085,7,4
experiment1086,8,12
experiment1087,14,10
experiment1088,2,12
experiment1089,7,7
experiment1090,1,1
experiment1091,6,5
experiment1092,15,10
experiment1093,7,13
experiment1094,13,4
experiment1095,4,7
experiment1096,12,11
experiment1097,4,12
experiment1098,3,10
experiment1099,13,7
experiment1100,3,9
experiment1101,1,3
experiment1102,4,3
experiment1103,8,5
experiment1104,7,8
experiment1105,10,7
experiment1106,14,1
experiment1107,6,1
experiment1108,8,9
experiment1109,10,4
experiment1110,11,6
experiment1111,15,2
experiment1112,4,5
experiment1113,5,11
experiment1114,4,9
experiment1115,5,3
experiment1116,3,7
experiment1117,15,14
experiment1118,14,11
experiment1119,1,11
experiment1120,13,5
experiment1121,6,1
experiment1122,14,10
experiment1123,5,2
experiment1124,3,5
experiment1125,15,9
experiment1126,6,5
experiment1127,10,4
experiment1128,1,4
experiment1129,11,2
experiment1130,10,4
experiment1131,1,5
experiment1132,13,13
experiment1133,3,6
experiment1134,8,3
experiment1135,5,12
experiment1136,7,4
experiment1137,9,6
experiment1138,5,11
experiment1139,10,11
experiment1140,7,8
experiment1141,2,6
experiment1142,10,12
experiment1143,3,5
experiment1144,10,8
experiment1145,4,1
experiment1146,5,6
experiment1147,13,9
experiment1148,6,14
experiment1149,8,4
experiment1150,15,7
experiment1151,10,13
experiment1152,14,10
experiment1153,10,11
experiment1154,6,4
experiment1155,9,14
experiment1156,1,3
experiment1157,11,11
experiment1158,13,5
experiment1159,1,10
experiment1160,13,1
experiment1161,11,12
experiment1162,13,9
experiment1163,12,6
experiment1164,3,1
experiment1165,11,2
experiment1166,11,14
experiment1167,3,10
experiment1168,14,10
experiment1169,13,2
experiment1170,14,8
experiment1171,5,4
experiment1172,5,9
experiment1173,4,8
experiment1174,13,2
experiment1175,7,7
experiment1176,2,12
experiment1177,5,3
experiment1178,2,4
experiment1179,13,7
experiment1180,14,4
experiment1181,8,14
experiment1182,5,5
experiment1183,14,5
experiment1184,7,11
experiment1185,15,11
experiment1186,12,13
experiment1187,13,9
experiment1188,2,1
experiment1189,1,6
experiment1190,1,2
experiment1191,12,14
experiment1192,1,14
experiment1193,1,6
experiment1194,10,10
experiment1195,15,8
experiment1196,4,3
experiment1197,9,9
experiment1198,10,12
experiment1199,8,13
experiment1200,6,8
experiment1201,1,12
experiment1202,13,7
experiment1203,9,4
experiment1204,14,12
experiment1205,14,10
experiment1206,3,13
experiment1207,5,14
experiment1208,9,5
experiment1209,5,2
experiment1210,4,10
experiment1211,2,1
experiment1212,13,7
experiment1213,13,3
experiment1214,1,10
experiment1215,11,12
experiment1216,9,1
experiment1217,14,6
experiment1218,13,1
experiment1219,5,3
experiment1220,6,7
experiment1221,9,9
experiment1222,3,13
experiment1223,2,7
experiment1224,15,6
experiment1225,4,5
experiment1226,5,1
experiment1227,15,10
experiment1228,9,5
experiment1229,6,14
experiment1230,9,10
experiment1231,11,12
experiment1232,10,11
experiment1233,5,13
experiment1234,10,13
experiment1235,6,2
experiment1236,6,9
experiment1237,1,5
experiment1238,10,3
experiment1239,6,3
experiment1240,13,6
experiment1241,10,14
experiment1242,11,4
experiment1243,7,7
experiment1244,10,6
experiment1245,9,4
experiment1246,5,6
experiment1247,4,8
experiment1248,12,14
experiment1249,12,2
experiment1250,3,4
experiment1251,13,2
experiment1252,2,5
experiment1253,6,12
experiment1254,12,5
experiment1255,2,10
experiment1256,3,5
experiment1257,6,14
experiment1258,3,7
experiment1259,2,12
experiment1260,14,7
experiment1261,5,3
experiment1262,8,3
experiment1263,2,12
experiment1264,2,4
experiment1265,12,12
experiment1266,3,7
experiment1267,11,6
experiment1268,2,13
experiment1269,1,3
experiment1270,6,8
experiment1271,1,10
experiment1272,11,13
experiment1273,14,12
experiment1274,2,6
experiment1275,4,1
experiment1276,10,4
experiment1277,6,3
experiment1278,15,11
experiment1279,12,13
experiment1280,4,8
experiment1281,7,3
experiment1282,12,1
experiment1283,2,3
experiment1284,13,5
experiment1285,12,1
experiment1286,5,5
experiment1287,7,3
experiment1288,13,10
experiment1289,12,2
experiment1290,12,12
experiment1291,12,14
experiment1292,2,8
experiment1293,10,4
experiment1294,6,2
experiment1295,7,13
experiment1296,9,11
experiment1297,4,4
experiment1298,4,13
experiment1299,11,6
experiment1300,3,13
experiment1301,5,5
experiment1302,1,3
experiment1303,7,14
experiment1304,3,4
experiment1305,2,1
experiment1306,4,9
experiment1307,13,5
experiment1308,15,9
experiment1309,2,9
experiment1310,6,10
experiment1311,15,13
experiment1312,6,3
experiment1313,4,10
experiment1314,8,14
experiment1315,14,1
experiment1316,5,3
experiment1317,11,9
experiment1318,7,12
experiment1319,15,4
experiment1320,6,12
experiment1321,14,4
experiment1322,13,11
experiment1323,8,13
experiment1324,7,14
experiment1325,7,13
experiment1326,3,5
experiment1327,8,8
experiment1328,5,3
experiment1329,14,12
experiment1330,12,6
experiment1331,3,14
experiment1332,1,11
experiment1333,3,14
experiment1334,10,11
experiment1335,3,4
experiment1336,5,10
experiment1337,9,9
experiment1338,12,2
experiment1339,7,10
experiment1340,3,13
experiment1341,9,9
experiment1342,6,4
experiment1343,6,8
experiment1344,1,6
experiment1345,8,8
experiment1346,12,9
experiment1347,15,13
experiment1348,14,13
experiment1349,2,3
experiment1350,3,9
experiment1351,9,7
experiment1352,10,7
experiment1353,11,13
experiment1354,8,6
experiment1355,5,14
experiment1356,14,4
experiment1357,7,1
experiment1358,6,5
experiment1359,3,4
experiment1360,11,7
experiment1361,7,10
experiment1362,9,5
experiment1363,13,12
experiment1364,11,3
experiment1365,5,9
experiment1366,3,2
experiment1367,6,3
experiment1368,15,1
experiment1369,7,4
experiment1370,9,12
experiment1371,13,1
experiment1372,12,2
experiment1373,14,2
experiment1374,14,7
experiment1375,3,7
experiment1376,15,6
experiment1377,5,12
experiment1378,3,11
experiment1379,10,10
experiment1380,11,10
experiment1381,5,6
experiment1382,13,12
experiment1383,10,1
experiment1384,11,13
experiment1385,15,12
experiment1386,6,11
experiment1387,15,1
experiment1388,2,14
experiment1389,5,1
experiment1390,13,1
experiment1391,7,1
experiment1392,9,8
experiment1393,4,11
experiment1394,1,2
experiment1395,13,8
experiment1396,15,3
experiment1397,10,11
experiment1398,11,12
experiment1399,6,4
experiment1400,7,7
experiment1401,14,10
experiment1402,9,10
experiment1403,15,10
experiment1404,15,14
experiment1405,2,6
experiment1406,4,8
experiment1407,10,9
experiment1408,5,4
experiment1409,7,4
experiment1410,5,8
experiment1411,15,8
experiment1412,14,14
experiment1413,3,8
experiment1414,7,11
experiment1415,11,2
experiment1416,4,3
experiment1417,3,9
experiment1418,13,13
experiment1419,5,10
experiment1420,10,3
experiment1421,3,11
experiment1422,9,8
experiment1423,9,7
experiment1424,6,1
experiment1425,14,4
experiment1426,1,14
experiment1427,15,7
experiment1428,14,11
experiment1429,14,12
experiment1430,8,6
experiment1431,10,11
experiment1432,4,3
experiment1433,13,1
experiment1434,12,6
experiment1435,12,12
experiment1436,3,3
experiment1437,6,4
experiment1438,15,9
experiment1439,10,1
experiment1440,9,11
experiment1441,7,13
experiment1442,11,8
experiment1443,6,1
experiment1444,9,13
experiment1445,15,5
experiment1446,5,8
experiment1447,12,7
experiment1448,1,5
experiment1449,7,14
experiment1450,10,1
experiment1451,13,7
experiment1452,6,13
experiment1453,4,8
experiment1454,1,12
experiment1455,5,14
experiment1456,12,13
experiment1457,7,13
experiment1458,11,4
experiment1459,13,5
experiment1460,10,5
experiment1461,15,7
experiment1462,7,4
experiment1463,6,10
experiment1464,13,14
experiment1465,5,1
experiment1466,15,3
experiment1467,10,10
experiment1468,10,10
experiment1469,7,14
experiment1470,11,6
experiment1471,5,10
experiment1472,7,8
experiment1473,3,5
experiment1474,15,3
experiment1475,15,11
experiment1476,2,7
experiment1477,10,3
experiment1478,5,13
experiment1479,15,3
experiment1480,3,10
experiment1481,7,14
experiment1482,2,14
experiment1483,9,13
experiment1484,15,9
experiment1485,4,6
experiment1486,2,2
experiment1487,7,7
experiment1488,15,12
experiment1489,6,5
experiment1490,9,14
experiment1491,6,5
experiment1492,13,8
experiment1493,15,3
experiment1494,12,7
experiment1495,15,8
experiment1496,14,11
experiment1497,7,3
experiment1498,3,3
experiment1499,1,4
